Year,Month,Day,Hour,Price1,Price2
2023,2,4,7,130.0,130.0
2023,2,4,8,131.32,132.49
2023,2,4,9,135.69,135.69
2023,2,4,10,129.55,129.55
2023,2,4,11,121.14,121.14
2023,2,4,12,116.68,116.68
2023,2,4,13,100.0,100.0
2023,2,4,14,95.0,95.0
2023,2,4,15,89.58,89.58
2023,2,4,16,87.6,87.6
2023,2,4,17,88.0,88.0
2023,2,4,18,119.58,119.58
2023,2,4,19,131.51,131.51
2023,2,4,20,148.1,148.1
2023,2,4,21,148.49,148.49
2023,2,4,22,145.29,145.29
2023,2,4,23,131.51,131.51
2023,2,4,24,126.07,126.07
2023,2,5,1,103.84,103.84
2023,2,5,2,94.02,94.02
2023,2,5,3,88.3,88.3
2023,2,5,4,87.9,87.9
2023,2,5,5,86.11,86.11
2023,2,5,6,85.58,85.58
2023,2,5,7,85.69,85.69
2023,2,5,8,85.69,85.69
2023,2,5,9,85.69,85.69
2023,2,5,10,72.0,72.0
2023,2,5,11,31.28,31.28
2023,2,5,12,17.69,17.69
2023,2,5,13,17.69,17.69
2023,2,5,14,17.69,17.69
2023,2,5,15,17.69,17.69
2023,2,5,16,17.69,17.69
2023,2,5,17,20.36,20.36
2023,2,5,18,85.58,85.58
2023,2,5,19,116.86,116.86
2023,2,5,20,141.01,141.01
2023,2,5,21,144.3,144.3
2023,2,5,22,144.59,144.59
2023,2,5,23,138.42,138.42
2023,2,5,24,119.48,119.48
2023,2,6,1,105.0,105.0
2023,2,6,2,89.9,89.9
2023,2,6,3,88.3,88.3
2023,2,6,4,87.9,87.9
2023,2,6,5,88.0,88.0
2023,2,6,6,90.0,90.0
2023,2,6,7,104.65,104.65
2023,2,6,8,145.13,145.13
2023,2,6,9,161.11,161.11
2023,2,6,10,150.71,150.71
2023,2,6,11,141.91,141.91
2023,2,6,12,139.36,139.36
2023,2,6,13,141.91,141.91
2023,2,6,14,142.0,142.0
2023,2,6,15,140.61,140.61
2023,2,6,16,140.0,140.0
2023,2,6,17,141.36,141.36
2023,2,6,18,146.72,146.72
2023,2,6,19,160.92,160.92
2023,2,6,20,178.11,178.11
2023,2,6,21,186.21,186.21
2023,2,6,22,166.46,166.46
2023,2,6,23,158.19,158.19
2023,2,6,24,145.13,145.13
2023,2,7,1,136.83,136.83
2023,2,7,2,131.76,131.76
2023,2,7,3,123.19,123.19
2023,2,7,4,120.0,120.0
2023,2,7,5,120.78,120.78
2023,2,7,6,130.68,130.68
2023,2,7,7,111.97,111.97
2023,2,7,8,147.49,147.49
2023,2,7,9,155.29,158.59
2023,2,7,10,150.21,150.21
2023,2,7,11,130.0,130.0
2023,2,7,12,129.66,129.66
2023,2,7,13,125.78,125.78
2023,2,7,14,128.28,128.28
2023,2,7,15,127.6,127.6
2023,2,7,16,128.28,128.28
2023,2,7,17,133.7,133.7
2023,2,7,18,147.4,147.4
2023,2,7,19,154.0,154.0
2023,2,7,20,165.74,165.74
2023,2,7,21,165.74,165.74
2023,2,7,22,158.59,158.59
2023,2,7,23,146.07,146.07
2023,2,7,24,124.3,124.3
2023,2,8,1,137.55,137.55
2023,2,8,2,115.05,115.05
2023,2,8,3,109.8,109.8
2023,2,8,4,108.0,108.0
2023,2,8,5,109.02,109.02
2023,2,8,6,110.0,110.0
2023,2,8,7,121.98,121.98
2023,2,8,8,134.0,134.0
2023,2,8,9,149.06,150.9
2023,2,8,10,149.06,149.06
2023,2,8,11,137.55,137.55
2023,2,8,12,138.55,138.55
2023,2,8,13,140.23,140.23
2023,2,8,14,135.14,135.14
2023,2,8,15,136.46,136.46
2023,2,8,16,144.74,144.74
2023,2,8,17,149.06,149.06
2023,2,8,18,141.55,141.55
2023,2,8,19,150.0,150.0
2023,2,8,20,164.01,164.01
2023,2,8,21,166.45,166.45
2023,2,8,22,162.59,162.59
2023,2,8,23,151.31,151.31
2023,2,8,24,149.06,149.06
2023,2,9,1,145.51,145.51
2023,2,9,2,142.47,142.47
2023,2,9,3,139.0,139.0
2023,2,9,4,136.85,136.85
2023,2,9,5,136.88,136.88
2023,2,9,6,140.0,140.0
2023,2,9,7,142.25,142.25
2023,2,9,8,145.86,145.86
2023,2,9,9,151.34,151.34
2023,2,9,10,147.02,147.02
2023,2,9,11,137.8,137.8
2023,2,9,12,140.47,140.47
2023,2,9,13,141.93,141.93
2023,2,9,14,140.0,140.0
2023,2,9,15,137.81,137.81
2023,2,9,16,137.8,137.8
2023,2,9,17,140.0,140.0
2023,2,9,18,145.51,145.51
2023,2,9,19,151.03,151.03
2023,2,9,20,162.63,162.63
2023,2,9,21,165.0,165.0
2023,2,9,22,158.67,158.67
2023,2,9,23,150.61,150.61
2023,2,9,24,143.47,143.47
2023,2,10,1,141.75,141.75
2023,2,10,2,140.88,140.88
2023,2,10,3,137.93,137.93
2023,2,10,4,137.82,137.82
2023,2,10,5,137.93,137.93
2023,2,10,6,140.69,140.69
2023,2,10,7,141.02,141.02
2023,2,10,8,146.73,148.54
2023,2,10,9,149.68,163.44
2023,2,10,10,147.28,147.28
2023,2,10,11,141.02,141.02
2023,2,10,12,139.0,139.0
2023,2,10,13,135.7,135.7
2023,2,10,14,125.5,125.5
2023,2,10,15,124.58,124.58
2023,2,10,16,123.63,123.63
2023,2,10,17,130.0,130.0
2023,2,10,18,141.02,141.02
2023,2,10,19,148.44,148.44
2023,2,10,20,155.12,155.12
2023,2,10,21,159.93,159.93
2023,2,10,22,152.59,152.59
2023,2,10,23,151.1,151.1
2023,2,10,24,144.33,144.33
2023,2,11,1,139.44,139.44
2023,2,11,2,135.86,135.86
2023,2,11,3,131.18,131.18
2023,2,11,4,133.48,133.48
2023,2,11,5,132.16,132.16
2023,2,11,6,130.0,130.0
2023,2,11,7,133.88,133.88
2023,2,11,8,132.16,132.16
2023,2,11,9,136.0,136.0
2023,2,11,10,135.1,135.1
2023,2,11,11,126.72,126.72
2023,2,11,12,115.0,115.0
2023,2,11,13,110.0,110.0
2023,2,11,14,110.0,110.0
2023,2,11,15,105.0,105.0
2023,2,11,16,103.36,103.36
2023,2,11,17,106.69,106.69
2023,2,11,18,135.86,135.86
2023,2,11,19,143.56,143.56
2023,2,11,20,160.01,160.01
2023,2,11,21,161.01,161.01
2023,2,11,22,155.58,155.58
2023,2,11,23,150.0,150.0
2023,2,11,24,140.19,140.19
2023,2,12,1,140.48,140.48
2023,2,12,2,134.47,134.47
2023,2,12,3,132.47,132.47
2023,2,12,4,128.1,128.1
2023,2,12,5,129.0,129.0
2023,2,12,6,130.14,130.14
2023,2,12,7,133.88,133.88
2023,2,12,8,133.88,133.88
2023,2,12,9,134.47,134.47
2023,2,12,10,130.76,130.76
2023,2,12,11,129.0,129.0
2023,2,12,12,126.5,126.5
2023,2,12,13,126.0,126.0
2023,2,12,14,120.0,120.0
2023,2,12,15,120.0,120.0
2023,2,12,16,124.0,124.0
2023,2,12,17,133.88,133.88
2023,2,12,18,143.9,143.9
2023,2,12,19,156.72,157.46
2023,2,12,20,173.46,173.46
2023,2,12,21,170.0,170.0
2023,2,12,22,157.06,157.06
2023,2,12,23,152.88,152.88
2023,2,12,24,144.66,144.66
2023,2,13,1,140.09,140.09
2023,2,13,2,138.76,138.76
2023,2,13,3,135.8,135.8
2023,2,13,4,129.04,129.04
2023,2,13,5,131.0,131.0
2023,2,13,6,137.43,137.43
2023,2,13,7,137.0,137.0
2023,2,13,8,154.58,154.58
2023,2,13,9,162.0,162.0
2023,2,13,10,153.97,153.97
2023,2,13,11,145.84,145.84
2023,2,13,12,137.0,137.0
2023,2,13,13,135.94,135.94
2023,2,13,14,132.91,132.91
2023,2,13,15,130.0,130.0
2023,2,13,16,131.0,131.0
2023,2,13,17,135.8,135.8
2023,2,13,18,145.0,145.0
2023,2,13,19,160.85,160.85
2023,2,13,20,183.25,183.25
2023,2,13,21,186.59,186.59
2023,2,13,22,169.19,169.19
2023,2,13,23,160.0,160.0
2023,2,13,24,149.37,149.37
2023,2,14,1,135.62,135.62
2023,2,14,2,132.32,132.32
2023,2,14,3,129.94,129.94
2023,2,14,4,129.0,129.0
2023,2,14,5,129.0,129.0
2023,2,14,6,129.94,129.94
2023,2,14,7,137.75,137.75
2023,2,14,8,149.16,149.16
2023,2,14,9,160.0,160.0
2023,2,14,10,153.2,153.2
2023,2,14,11,145.55,145.55
2023,2,14,12,143.42,143.42
2023,2,14,13,131.11,131.11
2023,2,14,14,128.6,128.6
2023,2,14,15,127.9,127.9
2023,2,14,16,130.69,130.69
2023,2,14,17,140.0,140.0
2023,2,14,18,146.73,146.73
2023,2,14,19,155.52,155.52
2023,2,14,20,170.0,170.0
2023,2,14,21,171.37,171.37
2023,2,14,22,160.09,160.09
2023,2,14,23,151.03,151.03
2023,2,14,24,141.73,141.73
2023,2,15,1,130.0,130.0
2023,2,15,2,126.11,126.11
2023,2,15,3,125.98,125.98
2023,2,15,4,126.11,126.11
2023,2,15,5,127.0,127.0
2023,2,15,6,136.43,136.43
2023,2,15,7,148.37,148.37
2023,2,15,8,157.3,157.3
2023,2,15,9,165.47,165.47
2023,2,15,10,162.53,162.53
2023,2,15,11,152.84,152.84
2023,2,15,12,140.96,140.96
2023,2,15,13,125.69,125.69
2023,2,15,14,121.75,121.75
2023,2,15,15,124.3,124.3
2023,2,15,16,129.35,129.35
2023,2,15,17,146.26,146.26
2023,2,15,18,160.06,160.06
2023,2,15,19,171.01,171.01
2023,2,15,20,175.0,175.0
2023,2,15,21,169.07,169.07
2023,2,15,22,163.65,163.65
2023,2,15,23,152.41,152.41
2023,2,15,24,144.05,144.05
2023,2,16,1,150.87,150.87
2023,2,16,2,145.95,145.95
2023,2,16,3,144.91,144.91
2023,2,16,4,130.0,130.0
2023,2,16,5,126.49,126.49
2023,2,16,6,132.67,132.67
2023,2,16,7,152.48,152.48
2023,2,16,8,161.72,165.0
2023,2,16,9,166.82,175.0
2023,2,16,10,161.01,161.01
2023,2,16,11,155.0,155.0
2023,2,16,12,150.03,150.03
2023,2,16,13,144.14,144.14
2023,2,16,14,125.57,125.57
2023,2,16,15,127.0,127.0
2023,2,16,16,123.9,123.9
2023,2,16,17,133.09,133.09
2023,2,16,18,150.0,150.0
2023,2,16,19,158.0,158.0
2023,2,16,20,167.71,167.71
2023,2,16,21,159.59,159.59
2023,2,16,22,152.48,152.48
2023,2,16,23,144.53,144.53
2023,2,16,24,123.9,123.9
2023,2,17,1,120.0,120.0
2023,2,17,2,114.16,114.16
2023,2,17,3,112.56,112.56
2023,2,17,4,111.48,111.48
2023,2,17,5,110.0,110.0
2023,2,17,6,111.59,111.59
2023,2,17,7,117.22,117.22
2023,2,17,8,152.0,152.0
2023,2,17,9,157.5,158.59
2023,2,17,10,151.44,151.44
2023,2,17,11,149.34,149.34
2023,2,17,12,135.08,135.08
2023,2,17,13,123.78,123.78
2023,2,17,14,115.46,115.46
2023,2,17,15,115.0,115.0
2023,2,17,16,115.63,115.63
2023,2,17,17,118.35,118.35
2023,2,17,18,144.66,144.66
2023,2,17,19,152.72,152.72
2023,2,17,20,162.09,162.09
2023,2,17,21,159.54,159.54
2023,2,17,22,152.72,152.72
2023,2,17,23,150.3,150.3
2023,2,17,24,151.71,151.71
2023,2,18,1,146.52,146.52
2023,2,18,2,134.06,134.06
2023,2,18,3,129.49,129.49
2023,2,18,4,111.9,111.9
2023,2,18,5,111.7,111.7
2023,2,18,6,111.7,111.7
2023,2,18,7,114.16,114.16
2023,2,18,8,118.06,118.06
2023,2,18,9,129.82,129.82
2023,2,18,10,130.0,130.0
2023,2,18,11,129.82,129.82
2023,2,18,12,115.0,115.0
2023,2,18,13,114.16,114.16
2023,2,18,14,114.16,114.16
2023,2,18,15,111.9,111.9
2023,2,18,16,110.92,110.92
2023,2,18,17,111.7,111.7
2023,2,18,18,130.76,130.76
2023,2,18,19,148.63,148.63
2023,2,18,20,153.98,153.98
2023,2,18,21,156.02,156.02
2023,2,18,22,154.22,154.22
2023,2,18,23,150.01,150.01
2023,2,18,24,146.81,146.81
2023,2,19,1,140.01,140.01
2023,2,19,2,117.54,117.54
2023,2,19,3,110.9,110.9
2023,2,19,4,110.4,110.4
2023,2,19,5,110.0,110.0
2023,2,19,6,109.92,109.92
2023,2,19,7,110.08,110.08
2023,2,19,8,116.87,116.87
2023,2,19,9,120.0,120.0
2023,2,19,10,119.04,119.04
2023,2,19,11,116.38,116.38
2023,2,19,12,114.16,114.16
2023,2,19,13,110.9,110.9
2023,2,19,14,107.0,107.0
2023,2,19,15,104.41,104.41
2023,2,19,16,107.83,107.83
2023,2,19,17,112.1,112.1
2023,2,19,18,141.64,141.64
2023,2,19,19,156.55,156.55
2023,2,19,20,159.2,159.2
2023,2,19,21,153.82,153.82
2023,2,19,22,150.04,150.04
2023,2,19,23,144.92,144.92
2023,2,19,24,134.37,134.37
2023,2,20,1,111.5,111.5
2023,2,20,2,113.3,113.3
2023,2,20,3,110.52,110.52
2023,2,20,4,109.0,109.0
2023,2,20,5,108.58,108.58
2023,2,20,6,113.3,113.3
2023,2,20,7,128.43,128.43
2023,2,20,8,156.31,156.31
2023,2,20,9,162.56,162.56
2023,2,20,10,156.89,156.89
2023,2,20,11,149.48,149.48
2023,2,20,12,141.08,141.08
2023,2,20,13,118.5,118.5
2023,2,20,14,117.54,117.54
2023,2,20,15,113.5,113.5
2023,2,20,16,114.0,114.0
2023,2,20,17,118.5,118.5
2023,2,20,18,140.74,140.74
2023,2,20,19,153.55,153.55
2023,2,20,20,168.72,168.72
2023,2,20,21,162.56,162.56
2023,2,20,22,154.0,154.0
2023,2,20,23,148.41,148.41
2023,2,20,24,148.22,148.22
2023,2,21,1,149.35,149.35
2023,2,21,2,145.51,145.51
2023,2,21,3,141.89,141.89
2023,2,21,4,135.03,135.03
2023,2,21,5,133.59,133.59
2023,2,21,6,146.95,146.95
2023,2,21,7,157.54,157.54
2023,2,21,8,162.21,162.21
2023,2,21,9,167.06,167.06
2023,2,21,10,162.16,162.16
2023,2,21,11,159.0,159.0
2023,2,21,12,156.18,156.18
2023,2,21,13,147.59,147.59
2023,2,21,14,135.0,135.0
2023,2,21,15,138.52,138.52
2023,2,21,16,130.56,130.56
2023,2,21,17,149.26,149.26
2023,2,21,18,156.65,156.65
2023,2,21,19,160.01,160.01
2023,2,21,20,175.61,175.61
2023,2,21,21,170.0,170.0
2023,2,21,22,158.8,158.8
2023,2,21,23,153.2,153.2
2023,2,21,24,142.58,142.58
2023,2,22,1,139.9,139.9
2023,2,22,2,128.0,128.0
2023,2,22,3,125.3,125.3
2023,2,22,4,126.49,126.49
2023,2,22,5,126.99,126.99
2023,2,22,6,133.05,133.05
2023,2,22,7,155.01,155.01
2023,2,22,8,161.57,161.57
2023,2,22,9,164.5,164.5
2023,2,22,10,162.06,162.06
2023,2,22,11,154.9,154.9
2023,2,22,12,150.01,150.01
2023,2,22,13,148.0,148.0
2023,2,22,14,132.64,132.64
2023,2,22,15,135.04,135.04
2023,2,22,16,123.0,123.0
2023,2,22,17,130.0,130.0
2023,2,22,18,148.06,148.06
2023,2,22,19,153.53,153.53
2023,2,22,20,164.5,164.5
2023,2,22,21,162.06,162.06
2023,2,22,22,154.02,154.02
2023,2,22,23,153.16,153.16
2023,2,22,24,135.0,135.0
2023,2,23,1,135.01,135.01
2023,2,23,2,131.77,131.77
2023,2,23,3,129.24,129.24
2023,2,23,4,124.81,124.81
2023,2,23,5,125.2,125.2
2023,2,23,6,130.0,130.0
2023,2,23,7,153.82,153.82
2023,2,23,8,160.07,163.07
2023,2,23,9,161.27,162.57
2023,2,23,10,159.33,159.33
2023,2,23,11,153.33,153.33
2023,2,23,12,144.5,144.5
2023,2,23,13,129.54,129.54
2023,2,23,14,119.4,119.4
2023,2,23,15,116.07,116.07
2023,2,23,16,115.27,115.27
2023,2,23,17,115.67,115.67
2023,2,23,18,123.0,123.0
2023,2,23,19,157.25,157.25
2023,2,23,20,164.46,164.46
2023,2,23,21,161.25,161.25
2023,2,23,22,158.32,158.32
2023,2,23,23,151.98,151.98
2023,2,23,24,148.78,148.78
2023,2,24,1,133.84,133.84
2023,2,24,2,128.82,128.82
2023,2,24,3,140.7,140.7
2023,2,24,4,124.02,124.02
2023,2,24,5,120.21,120.21
2023,2,24,6,138.68,138.68
2023,2,24,7,153.42,153.42
2023,2,24,8,160.68,160.68
2023,2,24,9,165.45,165.45
2023,2,24,10,161.72,161.72
2023,2,24,11,160.1,160.1
2023,2,24,12,155.22,155.22
2023,2,24,13,146.81,146.81
2023,2,24,14,142.85,142.85
2023,2,24,15,139.54,139.54
2023,2,24,16,128.0,128.0
2023,2,24,17,125.74,125.74
2023,2,24,18,150.66,150.66
2023,2,24,19,160.3,160.3
2023,2,24,20,174.18,174.18
2023,2,24,21,171.8,171.8
2023,2,24,22,160.75,160.75
2023,2,24,23,157.3,157.3
2023,2,24,24,153.1,153.1
2023,2,25,1,158.44,158.44
2023,2,25,2,145.3,145.3
2023,2,25,3,141.9,141.9
2023,2,25,4,133.0,133.0
2023,2,25,5,135.0,135.0
2023,2,25,6,130.86,130.86
2023,2,25,7,135.04,135.04
2023,2,25,8,150.43,150.43
2023,2,25,9,153.98,153.98
2023,2,25,10,157.5,157.5
2023,2,25,11,152.32,152.32
2023,2,25,12,146.96,146.96
2023,2,25,13,144.51,144.51
2023,2,25,14,129.99,129.99
2023,2,25,15,121.18,121.18
2023,2,25,16,117.93,117.93
2023,2,25,17,119.56,119.56
2023,2,25,18,133.0,133.0
2023,2,25,19,153.92,153.92
2023,2,25,20,163.34,163.34
2023,2,25,21,160.22,160.22
2023,2,25,22,155.22,155.22
2023,2,25,23,149.3,149.3
2023,2,25,24,145.44,145.44
2023,2,26,1,136.0,136.0
2023,2,26,2,130.0,130.0
2023,2,26,3,120.8,120.8
2023,2,26,4,110.65,110.65
2023,2,26,5,107.0,107.0
2023,2,26,6,106.8,106.8
2023,2,26,7,107.04,107.04
2023,2,26,8,107.7,107.7
2023,2,26,9,105.8,105.8
2023,2,26,10,93.6,93.6
2023,2,26,11,93.01,27.48
2023,2,26,12,93.2,17.69
2023,2,26,13,93.2,17.69
2023,2,26,14,93.2,17.69
2023,2,26,15,92.05,14.0
2023,2,26,16,92.05,4.16
2023,2,26,17,92.05,4.16
2023,2,26,18,73.84,17.69
2023,2,26,19,94.0,92.7
2023,2,26,20,109.99,109.99
2023,2,26,21,136.5,136.5
2023,2,26,22,137.0,137.0
2023,2,26,23,116.47,116.47
2023,2,26,24,106.5,106.5
2023,2,27,1,99.72,99.72
2023,2,27,2,97.6,97.6
2023,2,27,3,89.98,89.98
2023,2,27,4,89.99,89.99
2023,2,27,5,90.0,90.0
2023,2,27,6,98.0,98.0
2023,2,27,7,106.4,106.4
2023,2,27,8,144.86,144.86
2023,2,27,9,149.0,149.0
2023,2,27,10,126.36,126.36
2023,2,27,11,100.0,100.0
2023,2,27,12,97.49,97.49
2023,2,27,13,97.49,97.49
2023,2,27,14,97.49,97.49
2023,2,27,15,90.0,90.0
2023,2,27,16,97.6,97.6
2023,2,27,17,99.72,99.72
2023,2,27,18,107.3,107.3
2023,2,27,19,145.0,145.0
2023,2,27,20,163.94,163.94
2023,2,27,21,174.49,174.49
2023,2,27,22,160.3,160.3
2023,2,27,23,153.46,153.46
2023,2,27,24,144.0,144.0
2023,2,28,1,134.0,134.0
2023,2,28,2,133.0,133.0
2023,2,28,3,109.0,109.0
2023,2,28,4,107.9,107.9
2023,2,28,5,107.7,107.7
2023,2,28,6,109.99,109.99
2023,2,28,7,143.72,143.72
2023,2,28,8,153.42,153.42
2023,2,28,9,156.08,156.08
2023,2,28,10,149.9,149.9
2023,2,28,11,134.4,134.4
2023,2,28,12,107.5,107.5
2023,2,28,13,106.37,106.37
2023,2,28,14,106.37,106.37
2023,2,28,15,104.8,104.8
2023,2,28,16,105.0,105.0
2023,2,28,17,107.1,107.1
2023,2,28,18,133.0,133.0
2023,2,28,19,153.42,153.42
2023,2,28,20,170.0,170.0
2023,2,28,21,176.17,176.17
2023,2,28,22,165.01,165.01
2023,2,28,23,158.41,158.41
2023,2,28,24,152.09,152.09
2023,3,1,1,145.0,145.0
2023,3,1,2,140.0,140.0
2023,3,1,3,139.64,139.64
2023,3,1,4,135.8,135.8
2023,3,1,5,131.0,131.0
2023,3,1,6,140.06,140.06
2023,3,1,7,155.0,155.0
2023,3,1,8,160.5,160.5
2023,3,1,9,164.43,164.43
2023,3,1,10,160.0,160.0
2023,3,1,11,147.01,147.01
2023,3,1,12,136.2,136.2
2023,3,1,13,132.0,132.0
2023,3,1,14,130.47,130.47
2023,3,1,15,125.44,125.44
2023,3,1,16,121.13,121.13
2023,3,1,17,126.15,126.15
2023,3,1,18,147.52,147.52
2023,3,1,19,151.26,151.26
2023,3,1,20,167.09,167.09
2023,3,1,21,170.41,170.41
2023,3,1,22,163.78,163.78
2023,3,1,23,159.97,159.97
2023,3,1,24,152.01,152.01
2023,3,2,1,145.69,145.69
2023,3,2,2,142.49,142.49
2023,3,2,3,141.8,141.8
2023,3,2,4,140.0,140.0
2023,3,2,5,140.0,140.0
2023,3,2,6,144.52,144.52
2023,3,2,7,145.9,145.9
2023,3,2,8,155.0,155.0
2023,3,2,9,159.37,159.37
2023,3,2,10,145.39,145.39
2023,3,2,11,119.0,119.0
2023,3,2,12,119.0,119.0
2023,3,2,13,118.6,118.6
2023,3,2,14,119.0,119.0
2023,3,2,15,117.0,117.0
2023,3,2,16,117.0,117.0
2023,3,2,17,118.0,118.0
2023,3,2,18,139.0,139.0
2023,3,2,19,150.52,150.52
2023,3,2,20,168.4,168.4
2023,3,2,21,184.0,184.0
2023,3,2,22,166.82,166.82
2023,3,2,23,160.0,160.0
2023,3,2,24,153.69,153.69
2023,3,3,1,147.56,147.56
2023,3,3,2,145.79,145.79
2023,3,3,3,143.54,143.54
2023,3,3,4,143.11,143.11
2023,3,3,5,143.62,143.62
2023,3,3,6,146.37,146.37
2023,3,3,7,152.86,152.86
2023,3,3,8,156.99,156.99
2023,3,3,9,157.0,157.0
2023,3,3,10,149.13,149.13
2023,3,3,11,119.37,119.37
2023,3,3,12,119.44,119.44
2023,3,3,13,118.0,118.0
2023,3,3,14,117.5,117.5
2023,3,3,15,115.5,115.5
2023,3,3,16,115.5,115.5
2023,3,3,17,120.19,120.19
2023,3,3,18,143.84,143.84
2023,3,3,19,157.0,157.0
2023,3,3,20,163.24,163.24
2023,3,3,21,169.0,169.0
2023,3,3,22,163.0,163.0
2023,3,3,23,158.02,158.02
2023,3,3,24,155.76,155.76
2023,3,4,1,142.24,142.24
2023,3,4,2,137.33,137.33
2023,3,4,3,142.1,142.1
2023,3,4,4,137.52,137.52
2023,3,4,5,136.4,136.4
2023,3,4,6,136.0,136.0
2023,3,4,7,134.99,134.99
2023,3,4,8,145.39,145.39
2023,3,4,9,150.0,150.0
2023,3,4,10,144.89,144.89
2023,3,4,11,125.2,125.2
2023,3,4,12,124.8,124.8
2023,3,4,13,124.42,124.42
2023,3,4,14,115.0,115.0
2023,3,4,15,111.9,111.9
2023,3,4,16,117.3,117.3
2023,3,4,17,123.01,123.01
2023,3,4,18,133.24,133.24
2023,3,4,19,148.41,148.41
2023,3,4,20,165.01,165.01
2023,3,4,21,173.2,173.2
2023,3,4,22,160.61,160.61
2023,3,4,23,149.7,149.7
2023,3,4,24,147.0,147.0
2023,3,5,1,144.09,144.09
2023,3,5,2,142.0,142.0
2023,3,5,3,147.73,147.73
2023,3,5,4,142.47,142.47
2023,3,5,5,142.49,142.49
2023,3,5,6,143.03,143.03
2023,3,5,7,143.0,143.0
2023,3,5,8,141.14,141.14
2023,3,5,9,135.54,135.54
2023,3,5,10,137.26,137.26
2023,3,5,11,133.43,133.43
2023,3,5,12,132.89,132.89
2023,3,5,13,130.0,130.0
2023,3,5,14,126.15,126.15
2023,3,5,15,123.26,123.26
2023,3,5,16,131.93,131.93
2023,3,5,17,137.75,137.75
2023,3,5,18,145.14,145.14
2023,3,5,19,148.13,148.13
2023,3,5,20,165.01,165.01
2023,3,5,21,184.02,184.02
2023,3,5,22,167.64,167.64
2023,3,5,23,155.42,155.42
2023,3,5,24,154.66,154.66
2023,3,6,1,149.0,149.0
2023,3,6,2,149.76,149.76
2023,3,6,3,144.76,144.76
2023,3,6,4,135.97,135.97
2023,3,6,5,134.0,134.0
2023,3,6,6,138.7,138.7
2023,3,6,7,135.0,135.0
2023,3,6,8,142.01,142.01
2023,3,6,9,152.81,152.81
2023,3,6,10,150.67,150.67
2023,3,6,11,150.87,150.87
2023,3,6,12,152.39,152.39
2023,3,6,13,149.67,149.67
2023,3,6,14,144.76,144.76
2023,3,6,15,142.77,142.77
2023,3,6,16,144.38,144.38
2023,3,6,17,146.99,146.99
2023,3,6,18,149.76,149.76
2023,3,6,19,150.49,150.49
2023,3,6,20,165.0,165.0
2023,3,6,21,172.6,172.6
2023,3,6,22,156.5,156.5
2023,3,6,23,147.5,147.5
2023,3,6,24,140.14,140.14
2023,3,7,1,138.1,138.1
2023,3,7,2,133.0,133.0
2023,3,7,3,128.35,128.35
2023,3,7,4,117.55,117.55
2023,3,7,5,107.8,107.8
2023,3,7,6,107.8,107.8
2023,3,7,7,115.0,115.0
2023,3,7,8,140.27,140.27
2023,3,7,9,140.3,140.3
2023,3,7,10,137.88,137.88
2023,3,7,11,118.58,118.58
2023,3,7,12,107.9,107.9
2023,3,7,13,107.0,107.0
2023,3,7,14,100.1,100.1
2023,3,7,15,94.9,94.9
2023,3,7,16,93.6,93.6
2023,3,7,17,95.1,95.1
2023,3,7,18,106.8,106.8
2023,3,7,19,117.65,117.65
2023,3,7,20,141.3,141.3
2023,3,7,21,152.1,152.1
2023,3,7,22,145.78,145.78
2023,3,7,23,139.82,139.82
2023,3,7,24,117.0,117.0
2023,3,8,1,92.1,92.1
2023,3,8,2,89.99,89.99
2023,3,8,3,84.14,84.14
2023,3,8,4,84.14,84.14
2023,3,8,5,83.68,83.68
2023,3,8,6,85.0,85.0
2023,3,8,7,92.8,92.8
2023,3,8,8,120.0,120.0
2023,3,8,9,123.0,123.0
2023,3,8,10,119.8,119.8
2023,3,8,11,99.28,99.28
2023,3,8,12,91.94,91.94
2023,3,8,13,85.0,85.0
2023,3,8,14,80.1,80.1
2023,3,8,15,70.0,70.0
2023,3,8,16,60.2,60.2
2023,3,8,17,78.15,78.15
2023,3,8,18,89.65,89.65
2023,3,8,19,97.0,97.0
2023,3,8,20,125.21,125.21
2023,3,8,21,140.0,140.0
2023,3,8,22,135.02,135.02
2023,3,8,23,129.11,129.11
2023,3,8,24,119.0,119.0
2023,3,9,1,90.29,90.29
2023,3,9,2,67.69,67.69
2023,3,9,3,65.3,65.3
2023,3,9,4,65.3,65.3
2023,3,9,5,65.2,65.2
2023,3,9,6,65.9,65.9
2023,3,9,7,95.0,95.0
2023,3,9,8,120.0,120.0
2023,3,9,9,121.36,121.36
2023,3,9,10,112.61,112.61
2023,3,9,11,97.01,97.01
2023,3,9,12,65.38,65.38
2023,3,9,13,60.14,60.14
2023,3,9,14,56.0,56.0
2023,3,9,15,29.59,29.59
2023,3,9,16,20.0,20.0
2023,3,9,17,14.0,14.0
2023,3,9,18,29.59,29.59
2023,3,9,19,60.14,60.14
2023,3,9,20,101.69,101.69
2023,3,9,21,120.0,120.0
2023,3,9,22,110.0,110.0
2023,3,9,23,73.9,73.9
2023,3,9,24,60.14,60.14
2023,3,10,1,30.0,30.0
2023,3,10,2,19.24,14.0
2023,3,10,3,5.0,5.0
2023,3,10,4,4.16,4.16
2023,3,10,5,5.0,5.0
2023,3,10,6,15.0,15.0
2023,3,10,7,54.15,54.15
2023,3,10,8,70.0,70.0
2023,3,10,9,81.16,81.16
2023,3,10,10,61.1,61.1
2023,3,10,11,41.0,41.0
2023,3,10,12,32.26,32.26
